<HEADER software/>,,,
EwEVersion,6.7.0.17300 (compiled 6/04/2021),,
Date,29/6/2021 16:45,,
<HEADER ecopath/>,,,
ModelName,SEF2021,,
<HEADER ecosim/>,,,
EcosimScenario,base model 2B,,
TimeSeries,Time Series SEF2020rev,,
StartYear,1994,,
<HEADER end/>,,,
,,,
Data,CatchFleetGroup,,
,,,
year,fleet,group,value
1999,4,18,8.39E-05
1999,4,19,0.000124613
1999,4,20,6.84E-07
1999,4,21,7.18E-05
1999,4,22,8.57E-05
1999,4,23,0.000290831
1999,4,24,3.12E-05
1999,4,25,1.01E-05
1999,4,26,9.80E-05
1999,4,27,0.000618445
1999,4,28,2.92E-05
1999,4,29,0.01588556
1999,4,40,3.03E-06
1999,4,42,4.16E-06
1999,4,43,0.000280708
1999,4,45,4.39E-07
1999,4,47,0.000223136
1999,4,48,0.000144556
1999,4,49,0.000687182
1999,4,50,0.001487532
1999,4,52,9.28E-07
1999,5,3,7.64E-06
1999,5,8,7.35E-05
1999,5,9,1.80E-05
1999,5,10,0.000687157
1999,5,12,9.51E-05
1999,5,13,0.000529551
1999,5,14,0.000198915
1999,5,15,1.52E-05
1999,5,16,4.24E-06
1999,5,17,0.000493366
1999,5,18,1.98E-05
1999,5,19,8.65E-05
1999,5,20,1.14E-07
1999,5,21,1.16E-05
1999,5,22,3.59E-06
1999,5,23,3.45E-06
1999,5,24,1.17E-07
1999,5,25,3.93E-06
1999,5,26,0.000516843
1999,5,27,4.13E-05
1999,5,29,0.000149159
1999,5,30,1.49E-06
1999,5,31,0.000126669
1999,5,33,2.70E-06
1999,5,47,9.26E-05
1999,5,48,1.09E-05
1999,5,49,0.000183982
1999,5,50,0.000652902
1999,5,52,2.79E-08
1999,7,47,0.000239093
1999,8,8,4.00E-07
1999,8,13,0.000943277
1999,8,16,1.14E-05
1999,8,24,6.55E-06
1999,8,27,0.000644664
1999,8,29,1.01E-06
1999,8,47,1.73E-05
1999,8,50,0.000266711
1999,9,8,0.006242397
1999,9,9,0.009683958
1999,9,10,0.000166067
1999,9,12,1.69E-06
1999,9,13,8.20E-05
1999,9,14,0.000418055
1999,9,15,6.85E-05
1999,9,16,0.000302294
1999,9,17,0.02116433
1999,9,18,9.26E-06
1999,9,19,6.33E-06
1999,9,20,2.18E-05
1999,9,21,0.000933102
1999,9,22,0.02390567
1999,9,24,0.01343453
1999,9,25,2.43E-05
1999,9,26,0.01145332
1999,9,27,0.000672822
1999,9,28,3.77E-05
1999,9,29,5.87E-05
1999,9,30,3.39E-07
1999,9,35,2.86E-06
1999,9,40,9.06E-07
1999,9,42,2.07E-06
1999,9,43,1.84E-05
1999,9,45,9.30E-08
1999,10,6,0.003716095
1999,10,7,0.000161074
1999,10,8,8.20E-06
1999,10,29,0.000152585
1999,10,43,2.27E-05
1999,10,45,1.22E-05
1999,11,6,0.007485265
1999,11,7,0.00013088
1999,11,8,0.001279767
1999,11,9,0.000156499
1999,11,10,0.000312512
1999,11,12,6.63E-05
1999,11,15,9.94E-05
1999,11,17,0.0100468
1999,11,24,0.000347785
1999,11,25,2.61E-05
1999,11,26,0.001827234
1999,11,27,0.000184148
1999,11,28,0.000181592
1999,11,29,0.004739972
1999,11,38,6.90E-07
1999,11,41,3.49E-05
1999,11,42,0.000428536
1999,11,43,0.007300482
1999,11,45,0.002530095
1999,11,47,0.000235699
1999,12,11,9.12E-06
1999,12,15,9.47E-06
1999,12,41,1.01E-05
2000,1,3,0.000843303
2000,1,8,0.006314397
2000,1,9,0.004702848
2000,1,10,0.05304733
2000,1,11,9.85E-06
2000,1,12,0.04429679
2000,1,13,0.01458637
2000,1,14,0.01096639
2000,1,15,0.01430534
2000,1,16,0.01647078
2000,1,17,0.03921516
2000,1,18,0.002941545
2000,1,19,0.007634012
2000,1,20,0.000516781
2000,1,21,0.001208408
2000,1,22,9.66E-06
2000,1,23,4.03E-05
2000,1,24,0.01578701
2000,1,25,0.000811612
2000,1,26,0.01143878
2000,1,27,0.001221959
2000,1,29,0.02970256
2000,1,30,0.000352727
2000,1,31,0.005414162
2000,1,32,0.0048786
2000,1,33,0.000387695
2000,1,34,0.000733676
2000,1,35,0.000169849
2000,1,36,0.001677458
2000,1,37,0.008974705
2000,1,38,0.000584353
2000,1,39,1.12E-07
2000,1,40,0.004125257
2000,1,42,8.17E-05
2000,1,43,1.49E-05
2000,1,46,8.92E-07
2000,1,47,0.003060802
2000,1,49,0.001264914
2000,1,50,0.01264512
2000,1,52,1.15E-06
2000,2,6,0.000488311
2000,2,8,0.005890196
2000,2,9,5.30E-07
2000,2,10,0.006670792
2000,2,12,3.12E-07
2000,2,13,0.00063834
2000,2,14,1.51E-05
2000,2,15,0.007656757
2000,2,16,2.54E-06
2000,2,17,8.46E-06
2000,2,18,5.27E-06
2000,2,22,3.20E-07
2000,2,24,4.01E-05
2000,2,26,0.000776621
2000,2,27,0.000589604
2000,2,28,5.98E-06
2000,2,29,0.000589609
2000,2,30,0.000605999
2000,2,31,3.05E-05
2000,2,37,2.12E-07
2000,2,38,2.88E-05
2000,2,40,2.74E-05
2000,2,41,0.06195757
2000,2,42,3.75E-05
2000,2,43,0.01734797
2000,2,45,3.93E-06
2000,2,47,1.19E-05
2000,2,48,2.35E-06
2000,2,50,1.59E-06
2000,3,6,0.01001863
2000,3,7,6.54E-05
2000,3,8,9.25E-05
2000,3,9,2.68E-06
2000,3,13,0.000357253
2000,3,16,2.05E-07
2000,3,17,1.33E-07
2000,3,18,6.80E-06
2000,3,19,6.73E-05
2000,3,24,4.42E-05
2000,3,25,3.68E-07
2000,3,26,6.63E-05
2000,3,27,0.001366161
2000,3,28,2.68E-06
2000,3,29,0.00015646
2000,3,30,0.000504893
2000,3,31,7.52E-08
2000,3,40,0.000102348
2000,3,41,1.31E-05
2000,3,42,5.89E-06
2000,3,43,0.000193694
2000,3,45,8.09E-06
2000,3,47,5.89E-07
2000,4,3,8.29E-05
2000,4,6,1.37E-07
2000,4,7,1.06E-06
2000,4,8,0.002385731
2000,4,9,0.000509647
2000,4,10,5.49E-05
2000,4,12,0.000261431
2000,4,13,3.98E-05
2000,4,14,0.000881703
2000,4,15,0.000100169
2000,4,16,0.000752117
2000,4,17,0.005113211
2000,4,18,0.000127005
2000,4,19,0.000200495
2000,4,20,1.11E-06
2000,4,21,0.000118731
2000,4,22,0.000141325
2000,4,23,0.000480641
2000,4,24,5.11E-05
2000,4,25,1.65E-05
2000,4,26,0.000161809
2000,4,27,0.00093894
2000,4,28,4.80E-05
2000,4,29,0.02618221
2000,4,40,4.97E-06
2000,4,42,6.87E-06
2000,4,43,0.00045964
2000,4,45,6.71E-07
2000,4,47,0.000366522
2000,4,48,0.000238339
2000,4,49,0.001130236
2000,4,50,0.002447266
2000,4,52,1.54E-06
2000,5,3,1.08E-05
2000,5,8,9.77E-05
2000,5,9,2.40E-05
2000,5,10,0.000865449
2000,5,12,0.00012625
2000,5,13,0.000685158
2000,5,14,0.00025907
2000,5,15,2.00E-05
2000,5,16,5.53E-06
2000,5,17,0.000641348
2000,5,18,2.42E-05
2000,5,19,0.000112795
2000,5,20,1.50E-07
2000,5,21,1.55E-05
2000,5,22,4.80E-06
2000,5,23,4.63E-06
2000,5,24,1.56E-07
2000,5,25,5.21E-06
2000,5,26,0.000691654
2000,5,27,5.09E-05
2000,5,29,0.000199197
2000,5,30,2.00E-06
2000,5,31,0.000169426
2000,5,33,3.60E-06
2000,5,47,0.000123284
2000,5,48,1.46E-05
2000,5,49,0.000245189
2000,5,50,0.000870348
2000,5,52,3.77E-08
2000,6,50,0.005224716
2000,7,47,0.000203102
2000,8,8,8.92E-07
2000,8,13,0.002046497
2000,8,16,2.48E-05
2000,8,24,1.46E-05
2000,8,27,0.001329808
2000,8,29,2.26E-06
2000,8,47,3.86E-05
2000,8,50,0.000596176
2000,9,8,0.005007085
2000,9,9,0.007798754
2000,9,10,0.000126215
2000,9,12,1.35E-06
2000,9,13,6.40E-05
2000,9,14,0.00032857
2000,9,15,5.43E-05
2000,9,16,0.000237481
2000,9,17,0.01660244
2000,9,18,6.86E-06
2000,9,19,4.98E-06
2000,9,20,1.72E-05
2000,9,21,0.000754261
2000,9,22,0.0192868
2000,9,24,0.01074877
2000,9,25,1.94E-05
2000,9,26,0.009249208
2000,9,27,0.00049947
2000,9,28,3.03E-05
2000,9,29,4.73E-05
2000,9,30,2.76E-07
2000,9,35,2.31E-06
2000,9,40,7.28E-07
2000,9,42,1.67E-06
2000,9,43,1.48E-05
2000,9,45,6.96E-08
2000,10,6,0.003562962
2000,10,7,0.000150664
2000,10,8,7.45E-06
2000,10,29,0.000139262
2000,10,43,2.06E-05
2000,10,45,1.03E-05
2000,11,6,0.007876043
2000,11,7,0.000134349
2000,11,8,0.001275801
2000,11,9,0.00015664
2000,11,10,0.000295198
2000,11,12,6.60E-05
2000,11,15,9.79E-05
2000,11,17,0.009795216
2000,11,24,0.000345833
2000,11,25,2.60E-05
2000,11,26,0.001833943
2000,11,27,0.0001699
2000,11,28,0.00018161
2000,11,29,0.004747564
2000,11,38,6.89E-07
2000,11,41,3.50E-05
2000,11,42,0.000430204
2000,11,43,0.007264501
2000,11,45,0.002353407
2000,11,47,0.000235277
2000,12,11,8.94E-06
2000,12,15,9.32E-06
2000,12,41,1.02E-05
