<HEADER software/>,,,
EwEVersion,6.7.0.17300 (compiled 6/04/2021),,
Date,29/6/2021 16:45,,
<HEADER ecopath/>,,,
ModelName,SEF2021,,
<HEADER ecosim/>,,,
EcosimScenario,base model 2B,,
TimeSeries,Time Series SEF2020rev,,
StartYear,1994,,
<HEADER end/>,,,
,,,
Data,ValueFleetGroup,,
,,,
year,fleet,group,value
2000,9,26,0.000783838
2000,9,27,0.001492814
2000,9,28,9.85E-05
2000,9,29,0.000144132
2000,9,30,2.43E-06
2000,9,42,3.02E-07
2000,9,43,4.79E-05
2000,9,45,2.26E-07
2000,10,6,0.03134055
2000,10,7,0.000588053
2000,10,8,2.88E-05
2000,10,29,0.000452486
2000,10,43,6.68E-05
2000,10,45,3.36E-05
2000,11,6,0.06941724
2000,11,7,0.000524381
2000,11,8,0.004979637
2000,11,9,0.000314048
2000,11,10,0.000745759
2000,11,12,9.89E-05
2000,11,15,0.000124376
2000,11,17,0.02828039
2000,11,24,0.000800436
2000,11,25,6.63E-05
2000,11,26,0.004923211
2000,11,27,0.000441803
2000,11,28,0.000590084
2000,11,29,0.009216269
2000,11,38,1.76E-06
2000,11,41,0.00011186
2000,11,42,0.000887609
2000,11,43,0.01545572
2000,11,45,0.004971601
2000,11,47,0.000947533
2000,12,11,8.94E-06
2000,12,15,9.32E-06
2000,12,41,1.02E-05
